Address,City,Lat,Lon
Den Ilp 27 A,Den Ilp,52.454533,4.907321899999999
Kleefsestraat 1,Uden,51.6678359,5.620830799999999
Ooststraat 18,Kortgene,51.5560807,3.8038341
Groot Hoefblad 4,Grootegast,53.210763,6.2675749
Het Lariksbos 6,Apeldoorn,52.2057951,6.0091778
Bovenste Molenweg 3,Venlo,51.35260220000001,6.175303
Sweelinckstraat 6,Gorinchem,51.8322349,4.991581
Tramwijk ZZ 132,Nieuw-Weerdinge,52.8400502,6.949590799999999
Drususlaan 37,De Meern,52.0821034,5.0212163
Willem Zelleweg 61,Goes,51.49719650000001,3.9063324
Boelestein 39,Amersfoort,52.1731698,5.3827731
Baansingel 154 B,Alkmaar,52.625621,4.756529
Kruisweg 1099,Hoofddorp,52.3089593,4.6872957
Dijkstraat 13,Hansweert,51.4473753,4.0032213
Contrabas 51,Etten-Leur,51.55686439999999,4.631927699999999
Neckardal 17,Capelle aan den IJssel,51.9367847,4.612154299999999
Kastanjelaan 10,Terneuzen,51.3252238,3.836796
Frans Naereboutrede 7,Capelle aan den IJssel,51.9136201,4.560188699999999
Werf 8,Eibergen,52.0967956,6.6450021
Dolomiet 14,Eindhoven,51.486535,5.4633976
Valettaweide 7,Hellevoetsluis,51.8491888,4.1631027
Sjorsstraat 33,Almere,52.4066294,5.3160985
Steenbergenstraat 17,Eindhoven,51.43931790000001,5.4351351
M. van Zantenstraat 26,Nieuwer Ter Aa,52.1915343,4.9822653
Meerzicht 1,Abcoude,52.2711006,4.968533499999999
Vaartdijk 12,Assendelft,52.4613591,4.7626592
Geversstraat 26,Oegstgeest,52.1785806,4.465248
Kruisnetlaan 206,Hoogvliet Rotterdam,51.8500865,4.3668719
Prins Constantijnlaan 2,Badhoevedorp,52.3394229,4.7670781
Norbertushof 12,Vianen (UT),51.9763716,5.0805924
Koningin Julianalaan 23,Voorschoten,52.1258481,4.4451295
Groenstraat 20,Melick,51.15833689999999,6.0221445
Delwijnsestraat 42 a,Delwijnen,51.7695252,5.1870129
Grotestraat 72,Cuijk,51.7279864,5.882064199999999
Hertogensingel 103,Oss,51.7713006,5.516215799999999
De Kuil 29,Uitgeest,52.526431,4.7015465
J F Kennedylaan 37,Uithuizen,53.40581479999999,6.6653946
Wolfpad 66,Alkmaar,52.626217,4.756335
Scheepswerf 7,Huizen,52.3067632,5.2401043
Elsakkersstraat 57,Hilvarenbeek,51.4905178,5.1329141
Achterweg 4,Limmen,52.56940059999999,4.7000752
Theebos 18,Limmen,52.5696155,4.6891168
Biesheuvellaan 23,Vlijmen,51.7028085,5.2203251
St Odastraat 5,Eindhoven,51.431107,5.4943241
Commissaris Kortmannlaan 5,Den Bosch,51.6943466,5.2616779
Kastanjelaan 29,Grijpskerk,53.2607888,6.3084684
Oudeweg 35,Ossenzijl,52.804512,5.9239906
Witte Hoeflaan 54,Oss,51.7473361,5.519890999999999
Laan naar Emiclaer 28,Amersfoort,52.1853005,5.3990044
Bertus Aafjeshove 4,Nieuwegein,52.0544141,5.0826232
Prof ten Doesschatestraat 305,Heemskerk,52.5197769,4.6821112
Bisschop Willebrandlaan 67,Zwolle,52.5182401,6.1039178
De Brandt 14,Dalfsen,52.5294403,6.205971799999999
Carmelietenstraat 2,Oudorp,52.63490059999999,4.7739493
Seringenstraat 19,Beneden-Leeuwen,51.878593,5.5166493
't eerste Môrn 5,Vrouwenparochie,53.2814164,5.7024184
Oude Singel 50,Schoonhoven,51.9441648,4.8490342
Paradijsvogelweg 57,Almere,52.3511563,5.3192302
Irenelaan 27,Beusichem,51.9521239,5.292510300000001
Burgemeester Nieuwenhuijsenstraat 29,Limmen,52.5717176,4.689070699999999
Markiezinnestraat 8,Geldrop,51.415169,5.5460368
Bruins Slotlaan 38,Nijkerk,52.2282102,5.4880737
De Ripse Schans 2,Rijpwetering,52.1853007,4.589375599999999
Hendrik Marsmanhove 42,Nieuwegein,52.0554372,5.0794883
Eemstraat 30,Enschede,52.238809,6.893225699999999
Cruijscamplaan 24,Heiloo,52.5958882,4.7038996
Haruku 35,Barneveld,52.1287241,5.5840742
Delweg 12,Ulft,51.8933338,6.3770311
Hoekvensedreef 22,Achtmaal,51.4825695,4.5699865
Golfslag 1,Hellevoetsluis,51.8244114,4.1483839
Van Veen's park 12,Smilde,52.9467168,6.45386
Hoog Geldrop 46,Geldrop,51.4161835,5.5500123
Noordikslaan 17 a,Almelo,52.3642116,6.661198100000001
Topaasstraat 16,Enschede,52.2066868,6.7948834
Gageldonk 13,Udenhout,51.6097638,5.156736899999999
Nijverheidsstraat 12,Kerkdriel,51.7725818,5.323750899999999
Hoofdstraat 14,Rolde,52.9877447,6.6457871
Huismansweg 13,Schoorl,52.7082467,4.695036
Erve Derkman 8,Oldenzaal,52.3230772,6.906640500000001
Jeudje 57,Hoorn (NH),52.6414712,5.0644806
Tarthorst 641,Wageningen,51.9803444,5.6635485
Burgzatenstraat 5,Amersfoort,52.1684542,5.3778904
Ekenstein 22,Lelystad,52.4968322,5.500357999999999
Neerlandstraat 1 a,Geldrop,51.4258786,5.555740999999999
Dorpsstraat 39,Aarle-Rixtel,51.510848,5.6423806
Neerstraat 65 a,Roermond,51.1923278,5.986335899999999
J M van der Meystraat 56,Assendelft,52.4876006,4.7476873
Van Merlenlaan 9,Heemstede,52.3458688,4.6178332
Asturiëstraat 25,Lent,51.8682413,5.8656919
van de Puttestraat 13,Gouda,52.0270586,4.7091397
Heuvelsepad 34,Ede,52.042621,5.6740682
Cederstraat 7,Drunen,51.6927242,5.1312913
Weteringstraat 65,Baarn,52.2177038,5.2944876
Knotwilgenstraat 55,Schoonhoven,51.9461362,4.8620089
Kamillestraat 23,Terneuzen,51.3185917,3.8417925
Reutumbrink 4,Enschede,52.19329339999999,6.8823275
Jupiterlaan 8,Apeldoorn,52.2167359,5.9444235
Zevenhoeksweg 14,Zwiggelte,52.8719624,6.5835887
Hertheuvelsehoef 2,Eersel,51.3338407,5.323601200000001
Musholm 129,Hoofddorp,52.3161667,4.671204299999999
Uddelermeer 17,Amersfoort,52.191483,5.41756
Rieteiland 31,Rijswijk (ZH),52.0315471,4.300610499999999
Loogkruidstraat 15,Almere,52.38210489999999,5.1920828
Terheijdenseweg 241,Breda,51.6064046,4.776140799999999
Eikenwal 134,Uden,51.6736661,5.6417526
Jos Colerstraat 10,Rotterdam,51.9490734,4.5018134
Komstraat 8 -10,Lobith,51.8604327,6.1194238
Enkeerdlaan 29,Ruurlo,52.0866714,6.462706799999999
Lavendelstraat 22,Apeldoorn,52.2191473,5.994944299999999
Mr. P.J. Troelstraweg 36,Leeuwarden,53.20754729999999,5.786323599999999
Prins Bernhardlaan 124,Middelharnis,51.75581589999999,4.1757129
Benthuizenstraat 2,Ochten,51.91276879999999,5.573059799999999
Gemullehoekenweg 63,Oisterwijk,51.5788403,5.2035594
Van Goghstraat 10,Drunen,51.6851526,5.1427744
Oudendijk 29,Heemskerk,52.5115442,4.6302317
Barthold van Heesselstraat 22,Aarle-Rixtel,51.5072522,5.6329959
J.H.B. Koekkoekstraat 42,Hilversum,52.2190957,5.1737603
Duiventorenstraat 62,Naaldwijk,51.99673689999999,4.201916499999999
Prinses Wilhelminasingel 4,Zuidoostbeemster,52.5159406,4.9394135
Aan de Heerstraat 32,Westerhoven,51.3340538,5.4008467
Drossaardstraat 30,Oosterhout (NB),51.6373892,4.8549909
Prins Bernhardstraat 34,Leeuwarden,53.1867926,5.7925861
Boskkamp 70,Augustinusga,53.2138292,6.1611408
Jan Bosboomstraat 8,Boxmeer,51.64919820000001,5.942975499999999
Klaasbos 6,Lichtenvoorde,51.9959268,6.5744099
Muiderslotstraat 16,Tilburg,51.560163,5.0527843
De Kievit 88,Dronten,52.5278698,5.7297838
Pieter Lastmanstraat 36,Meppel,52.6841544,6.1797865
Bruggemeestersstraat 1,Nieuwerbrug aan den Rijn,52.0785516,4.8125057
Italiëlaan 6,Eindhoven,51.4822474,5.5013814
Laan van Nieuw Meerten 47,Lienden,51.9409808,5.521969599999999
Roosendaalseweg 32,Putten,52.2580198,5.5975848
Distel 30,Zeewolde,52.3409053,5.519919100000001
Bisschop Luwunstraat 3,Haarlem,52.3766809,4.6685667
Prinsessenweg 121,Nieuwegein,52.0095647,5.1029358
Weegbree 14,Nieuwegein,52.0078042,5.0834226
M A Reinaldaweg 34,Linschoten,52.0573621,4.9226303
Houtkampstraat 17,Westendorp,51.9501261,6.4143716
Grote Buitendijk 182,Velserbroek,52.4339369,4.667891
Van Beijerenstraat 20,Molenaarsgraaf,51.8760178,4.825900799999999
Sporkenhout 7,Noordwijkerhout,52.2515224,4.4904939
Wim Vrijhoefstraat 38,Leusden,52.115226,5.416526
Heilige Geeststraat 7 a,Roermond,51.19517949999999,5.988050899999999
Breezand 16,Zeewolde,52.336933,5.5393422
Vlijtseweg 15,Apeldoorn,52.2180392,5.970003699999999
Zuiderlaan 36,Hoogezand,53.1605023,6.7698884
Orpingtonlaan 26,Barneveld,52.127002,5.603152
Dr. J. Presserstraat 64,Den Haag,52.0493481,4.2484875
Korenbloem 1 a,Bergambacht,51.93801939999999,4.7929556
Zuiderweg 131,Zuidoostbeemster,52.513896,4.939608499999999
Moerland 9,Broek in Waterland,52.4361021,4.9973195
Pioenroosstraat 13,Breda,51.5774158,4.782719600000001
Tjeerdsraklaan 60,Utrecht,52.0862027,5.0615935
Veencompagnie 8,Veenendaal,52.0147255,5.5831606
De Baan 1,Wilnis,52.1949379,4.9045897
Laurentiden 30,Assendelft,52.492209,4.7522343
Brielsestraat 101,Stellendam,51.80431369999999,4.0205613
Maarland Zuidzijde 28,Brielle,51.9061107,4.1656143
Vaartweg 1 a,Eemdijk,52.25357649999999,5.3304395
Landgoed Sandenburg 11,Krimpen aan den IJssel,51.91111,4.609592999999999
Wittem 7,Almelo,52.3743703,6.6937279
Monteverdistraat 135,Purmerend,52.49147439999999,4.969121599999999
Schothorstlaan 17,Spijkenisse,51.8298929,4.368427899999999
Robert Stolzhof 61,Hoorn (NH),52.6486542,5.1029045
Meidoornlaan 16,Exloo,52.8825148,6.8575138
Witte Baan 14,Prinsenbeek,51.5962198,4.7109874
Waterfront 393,Eindhoven,51.4399137,5.399521099999999
Boschhoven 30 a,Leende,51.355141,5.552588999999999
Dorp 4 a,Waarder,52.0614891,4.8197506
Marcelis Keldermanshof 9,Hoef en Haag,51.98807799999999,5.118996999999999
Boogaardlaan 9,Beverwijk,52.48522,4.6475314
Van Woustraat 22,Amersfoort,52.1492222,5.3909877
De Rekere 24,Warmenhuizen,52.709492,4.7174765
Deventerweg 185,Zutphen,52.1529239,6.2100116
Het Straatje 17,Elburg,52.44394,5.859372899999999
Marcelis Keldermansstraat 3,Hoef en Haag,51.9876831,5.1193564
Willibrordusstraat 1 a,Boven-Leeuwen,51.885135,5.5475074
Goudenregenstraat 77,Capelle aan den IJssel,51.9360823,4.5721811
Voorhoevepark 1,Gennep,51.6957579,5.9708253
Purmerenderweg 149,Zuidoostbeemster,52.5186975,4.944421699999999
Het Fort 28,De Kwakel,52.2366112,4.788258
Kerklaan 72,Groningen,53.2254424,6.5513625
Kievitstraat 6,Hank,51.7388041,4.8996439
Oranjestraat 51,Berkel en Rodenrijs,51.9941535,4.482119099999999
Pikeursbaan 10,Deventer,52.2543073,6.161215899999999
Cort van der Lindenstraat 12,Zandvoort,52.3682813,4.529057
Burgemeester Prinsensingel 76,Roosendaal,51.5323422,4.4605478
Bergenboulevard 180,Amersfoort,52.2018826,5.4102631
Bijsterveldenlaan 195,Tilburg,51.5890984,4.986951299999999
Prinsenlaan 8,Emmen,52.7883836,6.9017877
Zilverstein 69,Oegstgeest,52.1782792,4.455279099999999
Snoek 10,Hendrik-Ido-Ambacht,51.8331216,4.652436499999999
Goudenregenlaan 3,Castricum,52.5538921,4.6629151
Julianalaan 16,Helmond,51.4849328,5.6483588
Beemsterhof 14,Den Haag,52.0616621,4.4023766
Jacob van Ruysdaelstraat 2,Nederhorst den Berg,52.2601767,5.0449932
Hoornbladstraat 20,Arnhem,51.9681911,5.8941254
Lisdodde 4,Oudkarspel (Gem. Dijk en Waard),52.70994049999999,4.802562399999999
Pieter Postsingel 221,Amsterdam,52.3836082,4.8010907
Freudstraat 13,Hengelo (OV),52.2691268,6.7682929
Burgemeester Geillstraat 50,Terneuzen,51.3391453,3.8258675
Rembrandt van Rijnstraat 57,Schoondijke,51.3568824,3.5510024
Eendenkooi 29,Alphen aan den Rijn,52.1173752,4.642748399999999
Zwitserlandstraat 27,Alphen aan den Rijn,52.1235286,4.6465079
Blokhuis 26,Vijfhuizen,52.3456613,4.6768864
Lisdreef 81,Papendrecht,51.8391217,4.7037325
Koekoeksweg 48,Vaassen,52.2836238,5.9605619
Middenmolendijk 177,Ridderkerk,51.8668907,4.6124469
Kochstraat 63,Groningen,53.1967084,6.555186099999999
Tinastraat 6,Almere,52.4023036,5.3207635
Bakkerspark 2,Rhoon,51.8567626,4.4794778
Groesbeekseweg 70,Nijmegen,51.8388346,5.8643754
Watervogel 32,Lathum,51.9909484,6.044678299999999
Bellefleurstraat 5,Aalsmeer,52.2766129,4.796177399999999
Stellingmolen 11,Mijdrecht,52.19533089999999,4.8651095
Hoogegeest 10,Akersloot,52.5691193,4.7367751
Kooimeerlaan 9,Alkmaar,52.6187857,4.7327374
Dorpsstraat 46 a,Roermond,51.1955019,6.0466139
Spiegellaan 101,Heiloo,52.6045187,4.685270699999999
Bloembinderspark 44,Lisse,52.255795,4.5612377
Hans Tiemeijerhof 14,Arnhem,51.9396698,5.8944317
Iroko 155,Dordrecht,51.8115901,4.7097839
Matthiasstraat 1,Castenray,51.4896967,6.0348777
Terweeweg 65,Oegstgeest,52.1817775,4.4707528
Vuurvlinder 15,Standdaarbuiten,51.6169129,4.513801200000001
Straatweg 74 a,Breukelen,52.1699037,5.005860699999999
Wethouder van Beuningenstraat 1,Winssen,51.881457,5.7040543
Berkenheuvelstraat 11,Dongen,51.62301,4.9279832
Noordstraat 27,Bodegraven,52.0847214,4.749403
Oude Medelsestraat 58,Tiel,51.9003764,5.4518694
Eikenlaan 22,Heerenveen,52.9680908,5.913303099999999
Velasquezhof 17,Alkmaar,52.6254438,4.7197016
Iepenlaan 14,Bloemendaal,52.3993788,4.6245449
Henegouwerhof 100,Bodegraven,52.0795308,4.752294
Pottenbakkersdonk 223,Apeldoorn,52.1967278,6.0120646
Greutelseweg 18,Wenum Wiesel,52.2640675,5.9434295
Prisma 12,Heerhugowaard,52.6481294,4.8025211
Torenvalk 6,Meppel,52.6962047,6.2291116
Spieghelstraat 5,Harderwijk,52.3421193,5.6347565
17 Septemberstraat 4,Veldhoven,51.4220481,5.4163481
Suevenpoort 10,Houten,52.02534259999999,5.1582319
Spechtenlaan 16,Odiliapeel,51.6417794,5.7084328
Soendastraat 1,Maastricht,50.8420312,5.668575
Kleijerstraat 20,Veenendaal,52.0213762,5.5836369
Hofstad 26,Esbeek,51.4638916,5.1347795
Holthe 61,Beilen,52.8435789,6.5341596
Ruimersdijk 44,Diepenheim,52.2030685,6.5563657
Knikkerdorpweg 13,Well (LI),51.5567959,6.1102458
Prins Hendrikstraat 2,Oud-Beijerland,51.8237483,4.413888
Poolmansweg 241,Enschede,52.2180543,6.8603552
Bernadettelaan 46,Landgraaf,50.9218907,6.035715799999999
Laan van Borgele 32,Deventer,52.2691717,6.155111799999999
Westeinde 15,Noordwijk (ZH),52.2307029,4.4468746
Maniladreef 12,Utrecht,52.1253774,5.1082819
Ardèchelaan 2,Zevenaar,51.9294498,6.0555919
Koningsvaren 91,Purmerend,52.4975031,4.9487765
Hofstad 20,Esbeek,51.46404099999999,5.134952999999999
Gielinklaan 23,Dinxperlo,51.8647369,6.4798874
Oliemolensingel 96,Enschede,52.21967799999999,6.9115908
Punter 13,Honselersdijk,52.0100013,4.2285204
Burgemeester Avisstraat 8,Midwoud,52.7193576,5.080678799999999
Peddelkreek 9,Spijkenisse,51.8266712,4.3314834
Lonnekerspoorlaan 72,Enschede,52.2297494,6.893723199999999
Eikenlaan 95,Borculo,52.1150422,6.5331839
Burgemeester H.J. Wichersstraat 12,Winschoten,53.14183509999999,7.0323272
Alkmaardermeer 24,Amersfoort,52.193297,5.416509
Merelerf 21,Numansdorp,51.728222,4.440214099999999
Sering 30,Cuijk,51.7406651,5.865434899999999
Baak van Bruinisse 4,Amersfoort,52.203486,5.418038999999999
Carolus Simplexplein 1,Netersel,51.4023133,5.2070088
Joop den Uylhof 16,Veenendaal,52.0189442,5.5421184
Mercuriusstraat 28,IJmuiden,52.4554347,4.6031547
Adriaan Menninckkwartier 31,Utrecht,52.1116879,5.0993232
Wilgensingel 185,Rotterdam,51.9593688,4.4652784
Marktstraat 8,Bladel,51.36614050000001,5.2164641
Haarmos 18,Reeuwijk,52.0504121,4.731843
Kerkstraat 25,Nieuwveen,52.1967352,4.7572219
Kerkdreef 15,Nijeholtpade,52.9122126,6.0782484
J.H. Kruitstraat 24,Gasselternijveenschemond,52.9963309,6.8992038
Geermanstraat 95,Geesteren (OV),52.4219668,6.741375799999999
Bunderstraat 2,Meerssen,50.8851244,5.7528901
Doornikstraat 8,Etten-Leur,51.5822667,4.6454787
Ommeslag 5,Gouda,52.0185562,4.726522900000001
Verlengde Middenraai 50,Nieuw-Balinge,52.76555399999999,6.6089632
Kemphaan 31,Raalte,52.3994605,6.291523600000001
Tonselsedreef 67,Harderwijk,52.3265114,5.5956484
Hoofdstraat 104,Bergambacht,51.9359703,4.7827705
Tussenlanen 20,Bergambacht,51.9397607,4.7929465
Kennemerland 8,Assen,52.9803168,6.5385471
Molenakker 5,Den Hout,51.6572624,4.8110384
Badhuisweg 58,Apeldoorn,52.2189172,5.9483061
Regenboog 23,Loosdrecht,52.1964131,5.138558499999999
Zalm 5,Amersfoort,52.2028246,5.368582
Medeaschouw 58,Zoetermeer,52.067557,4.492854
Van Naeltwijckstraat 7,Wassenaar,52.1436766,4.4085054
Vliegenstein 38,Hattem,52.47249100000001,6.0688866
Raadhuisstraat 25,Wijdenes,52.6347008,5.1600332
Margrietlaan 16,Ruurlo,52.0915857,6.4534178
Iepenlaan 66,Bloemendaal,52.4015588,4.6255688
Jan Glijnisweg 36 a,Heerhugowaard,52.6516619,4.848496700000001
Galjoen 19 12,Lelystad,52.5099646,5.4370862
Uitloop 12,Oud-Beijerland,51.8231289,4.4005985
Kreitenmolenstraat 171,Udenhout,51.606755,5.1557723
Mettingenlaan 22,Raalte,52.3884761,6.280552699999999
Krayenhofflaan 26,Nijmegen,51.84733689999999,5.8497035
Rijksstraatweg 317 a,Leersum,52.0156474,5.4162643
Vissersdijk 67,Dordrecht,51.800512,4.7128799
Kuikensweg 175,Beverwijk,52.4970497,4.6556449
Crayenestersingel 23,Heemstede,52.3581975,4.6208604
Huigsloterdijk 381,Buitenkaag,52.2188188,4.5622051
Frida Katzpad 16,Woerden,52.093959,4.907960999999999
Schoof 51,Malden,51.7777687,5.8630352
IJsland 24,Noord-Scharwoude,52.7059004,4.815179
Zijlweg 101,Haarlem,52.3853726,4.6244108
Burgemeester van Woelderenlaan 2,Vlissingen,51.4488304,3.5624896
Kornet 4,Hilvarenbeek,51.4897394,5.1396447
Langestraat 52,Zaandam,52.4453772,4.8162388
Hendric Stevinlaan 28,Emmeloord,52.7154861,5.759410099999999
De Boekweit 29,Heesch,51.7270495,5.543202099999999
Romeinenstraat 36,Kerkrade,50.858992,6.031136099999999
Seringenstraat 1,Siebengewald,51.6494551,6.1088222
Sportlaan 207,Den Haag,52.0783377,4.2548866
Vrouwe Lideweysingel 38,Maasland,51.9365612,4.2681008
Bosscheweg 93,Tilburg,51.5674118,5.118586
Speulhofsbaan 20,Meterik,51.4534988,6.0240005
Molmerlaan 42,Oudenbosch,51.5852916,4.5324916
Kapelstraat 113,Breda,51.5905684,4.8217876
Tussenlanen 20,Bergambacht,51.9397607,4.7929465
Heenweg 80,'s-Gravenzande,51.9818475,4.1822807
Zweder van Zuylenlaan 2,Werkhoven,52.0263954,5.247061
Stationsstraat 97,Putten,52.263526,5.5844416
Oeverland 69,Spierdijk,52.6489304,4.938829399999999
Hugo de Grootstraat 15,Veenendaal,52.0201822,5.5741742
Beethovenlaan 3,Hilversum,52.2343999,5.1596972
Kapitein Nemostraat 112,Tilburg,51.5679697,5.105718
Nieuwe Erf 8,Vortum-Mullem,51.6068613,5.9761542
Landauer 17,Hasselt,52.59450649999999,6.100492699999999
Beurréperenlaan 5,Vleuten,52.09231940000001,5.004079
C.H. Moensstraat 32,Beverwijk,52.4828195,4.6525851
Boschweg 75 + 75a,Schijndel,51.6272688,5.4211243
Rubenslaan 91,Bergschenhoek,51.9960313,4.5026668
Stuurmanspad 16,Zaandam,52.44486329999999,4.816856
Sweelinckstraat 29,Gouda,52.0124268,4.7508284
Herenweg 55,Breukeleveen,52.17699810000001,5.069135999999999
Hoefslag 4,Beilen,52.87120359999999,6.5135754
Paltrokmolen 122,Weert,51.2646089,5.7156801
Postillonstraat 41,Breda,51.5752479,4.7453331
Grotebrugse Grintweg 228,Tiel,51.8989184,5.4439953
Provincialeweg 56,Krommenie,52.4954972,4.758725699999999
Dorpsweg 14,Reeuwijk,52.0549616,4.6941533
Zeestraat 112,Beverwijk,52.4826031,4.648628299999999
Wilhelmus Peekhof 6,Odijk,52.0537655,5.2273911
Wulp 3,Waspik,51.681662,4.9514239
Eibergseweg 2,Haarlo,52.1123814,6.581026700000001
De Nessermolen 81,Amstelveen,52.2787478,4.8425574
Sweelinckstraat 2,Berkel en Rodenrijs,51.9983885,4.4884503
Grotebrugse Grintweg 226,Tiel,51.8987664,5.4441462
Uiterweg 302,Aalsmeer,52.26091750000001,4.7250549
Espelerlaan 17,Emmeloord,52.71179410000001,5.7494216
Noordhoevelaan 16,Dordrecht,51.7991144,4.6982598
Veer 41,Zaamslag,51.3113346,3.9424517
Drumptselaan 91,Tiel,51.8973269,5.4156498
Deusonelaan 2,Diessen,51.4743912,5.169328
Dissel 59,Veenendaal,52.0301363,5.5674972
Tarweland 12,Leusden,52.129914,5.418779000000001
Scholeksterstraat 9,Volendam,52.50187829999999,5.0667859
Handelskade 32,Nieuwegein,52.0100006,5.0937569
Kloosring 8 a,Oud-Beijerland,51.8206239,4.432563
Ds van Dijkstraat 23,Dinxperlo,51.8640502,6.4951355
Dahliastraat 38,Utrecht,52.0995608,5.0996504
Antonius Heggelaan 39,Den Haag,52.0625823,4.3960586
Vilmos Huszárstraat 13,Rotterdam,51.9831994,4.5925382
Esdoornstraat 41,Brakel,51.8160345,5.0878065
Jacob Catsstraat 38,Spijkenisse,51.8533298,4.3114139
De Klef 3,Sint Anthonis,51.6230641,5.871061399999999
Lente 13,Dronten,52.49909239999999,5.718126
Dorpsstraat 176,Zoetermeer,52.054512,4.5008563
Spoorven 3,Veghel,51.6287266,5.5477516
Bovenkerkerweg 79 F,Amstelveen,52.2779445,4.8374671
Monnickskamp 77,Huizen,52.2990782,5.2656369
Langstraat 5,Rhoon,51.85752489999999,4.4705768
Mennistensteeg 6,Dalfsen,52.5286713,6.3035264
Croeselaan 202,Utrecht,52.0798897,5.1137539
Boschmansweg 15,Schoorl,52.6969983,4.6988696
Hanespoordoorn 36,Rotterdam,51.9556967,4.540492599999999
Golfpark 152,Lelystad,52.5281301,5.453787999999999
Gemeeneland 2,Vinkeveen,52.2086886,4.9213065
Pentatlon 4,Assendelft,52.4870604,4.7560638
Kade 14,Piershil,51.7934644,4.3114686
Exoolaan 12,Almelo,52.3709122,6.658785
Madeliefstraat 10,Bergeijk,51.31653530000001,5.3546149
Schoonenburgsingel 31,Hoofddorp,52.3056526,4.6551076
Burgemeester van Bovenstraat 15,Stevensweert,51.1266739,5.8452609
De Rijd 124,Leeuwarden,53.1833479,5.8293662
Eisingalaan 11,Almelo,52.3775657,6.692901699999999
Garderenseweg 162,Putten,52.2351392,5.6731611
Hoofschestraat 35,Grave,51.7604013,5.7398511
Schuttersstraat 26,Linne,51.1535081,5.940923
Burgemeester Jaslaan 30,Dordrecht,51.7922099,4.691294099999999
Bergerweg 175,Alkmaar,52.6460124,4.7242678
Lisserdijk 524,Lisserbroek,52.2552521,4.5695115
Oude Maasstraat 20,Uden,51.65093220000001,5.6214318
Rozenweg 37,Lochem,52.1589263,6.4211842
Westwal 91,Goes,51.5069725,3.8855783
Uiterwaard 4,Lopik,51.9729714,4.9366086
Gedempte Schalk Burgergracht 73,Haarlem,52.3944631,4.6476734
Waadse Poldergracht 49,Muiden,52.33373539999999,5.0628468
Streepvaren 4,Bergschenhoek,51.9939162,4.4992238
F.A. Molijnlaan 27,Nunspeet,52.3724912,5.7894181
Geerstraat 16,Winssen,51.8792822,5.6942274
Joan Muyskenweg 18 B,Amsterdam,52.3332571,4.915797899999999
Singel 25,Jubbega,52.9951722,6.1010911
Hooiweg 25,Etten-Leur,51.5808054,4.6334602
Gustav Mahlerstraat 3,Utrecht,52.084888,5.0874826
Weergang 3,Waardenburg,51.8316905,5.2570147
Zijpenberg 95,Amersfoort,52.1962409,5.417772
Aalscholver 18,Terneuzen,51.328078,3.864459
Ravelijn 8,Vijfhuizen,52.34776040000001,4.6796431
Hortensia 13,Dirksland,51.7439239,4.1021732
Ekris 35,Woudenberg,52.0838894,5.422130999999999
Noorderdiep 45,Stadskanaal,53.0102778,6.9212365
Voorstraat 5,Tzum,53.15836669999999,5.563096799999999
Verdiweg 9,Eelde,53.138423,6.5579721
Amaliastraat 27,Utrecht,52.0762239,5.1192953
Crocuslaan 12,Waalre,51.3977225,5.4676167
Grote Sloot 369,Schagerbrug,52.80331340000001,4.7607189
G.H.Hoijtinkstraat 101,Alkmaar,52.6703779,4.770059499999999
Liendertseweg 44,Amersfoort,52.1628892,5.3961679
Langebuorren 50,Hallum,53.3072053,5.7820385
Oude Haagweg 347,Den Haag,52.058066,4.2496738
Blauwe Zegge 4,Den Haag,52.033639,4.392177
Laarstraat 50 -50a,Zutphen,52.1410914,6.2016056
Havikskruid 16,Nijverdal,52.3811879,6.4802497
Gerstkamp 12,Hoevelaken,52.1797294,5.4565641
De Wherelanden 212,Purmerend,52.503572,4.968249999999999
Rozendaalseheide 36,Montfort,51.1313206,5.9415209
Polderkade 24,Oss,51.7770661,5.503708899999999
Zeestraat 91,Noordwijkerhout,52.2630432,4.4870128
Groenendael 69,IJsselmuiden,52.5668323,5.940097499999999
Prins Hendrikweg 48,Putten,52.257724,5.6154245
Hooghuizenweg 22,Huizen,52.2956697,5.224442900000001
Bosschendijk 113,Oudenbosch,51.5900155,4.541638
Wierdestraat 8,Amsterdam,52.3567899,4.7850708
Jan Bootlaan 15,Den Haag,52.0602203,4.3920964
Witte Baan 12,Prinsenbeek,51.59635429999999,4.7109724
Hegedyk 21,Wier,53.2517609,5.6278245
Amsteldijk Noord 33 -B,Amstelveen,52.30089719999999,4.8983332
Het Wargaren 24,Lith,51.8118469,5.4203412
Hillen acker 51,Heemskerk,52.5026224,4.661514899999999
Oranje Nassaustraat 6,Meerssen,50.8889759,5.7447213
Vondellaan 17,Geleen,50.9632101,5.8369526
Beemdweide 14,Reeuwijk,52.0504172,4.7281566
Beeldsnijderpad 6,Zwaag,52.67282100000001,5.091549
Op den Berg 5,Maashees,51.5605637,6.0426921
De Hooghlaan 7,Bilthoven,52.1453319,5.2094949
Hovenlaan 126,Dordrecht,51.7936142,4.7271884
Koningsweg 11,Geldermalsen,51.8785166,5.293517
Molenstraat 26,Westdorpe,51.2324973,3.8303444
Fluitekruid 83,Klazienaveen,52.7299256,6.977959599999999
Groenling 10,Soest,52.1643178,5.2919272
Duinbosstraat 50,Almere,52.3412036,5.1462438
Tuilland 17,Doorn,52.0320933,5.349518799999999
Minervasingel 9,Almere,52.358762,5.1582846
